input,output,dataset_split,ls_run_depth,revision_id
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2127, 1], [""SLM Gated"", 2260, 1], [""Reviewer Pattern"", 4226, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2372, 1], [""SLM Gated"", 2286, 1], [""Reviewer Pattern"", 3615, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2326, 1], [""SLM Gated"", 2282, 1], [""Reviewer Pattern"", 4130, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2407, 1], [""SLM Gated"", 2520, 1], [""Reviewer Pattern"", 3933, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2121, 1], [""SLM Gated"", 2263, 1], [""Reviewer Pattern"", 3916, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2228, 1], [""SLM Gated"", 2676, 1], [""Reviewer Pattern"", 3875, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2405, 1], [""SLM Gated"", 2212, 1], [""Reviewer Pattern"", 3775, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2058, 1], [""SLM Gated"", 2227, 1], [""Reviewer Pattern"", 3832, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2187, 1], [""SLM Gated"", 2343, 1], [""Reviewer Pattern"", 3625, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2368, 1], [""SLM Gated"", 2321, 1], [""Reviewer Pattern"", 3929, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2353, 1], [""SLM Gated"", 2507, 1], [""Reviewer Pattern"", 4510, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2544, 1], [""SLM Gated"", 2696, 1], [""Reviewer Pattern"", 3647, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2136, 1], [""SLM Gated"", 2643, 1], [""Reviewer Pattern"", 3745, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2231, 1], [""SLM Gated"", 2221, 1], [""Reviewer Pattern"", 3849, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2234, 1], [""SLM Gated"", 2662, 1], [""Reviewer Pattern"", 3599, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2491, 1], [""SLM Gated"", 2278, 1], [""Reviewer Pattern"", 3970, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2472, 1], [""SLM Gated"", 2192, 1], [""Reviewer Pattern"", 4175, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2403, 1], [""SLM Gated"", 2280, 1], [""Reviewer Pattern"", 3807, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2372, 1], [""SLM Gated"", 2211, 1], [""Reviewer Pattern"", 4397, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2340, 1], [""SLM Gated"", 2662, 1], [""Reviewer Pattern"", 3776, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2270, 1], [""SLM Gated"", 2108, 1], [""Reviewer Pattern"", 3609, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2470, 1], [""SLM Gated"", 2658, 1], [""Reviewer Pattern"", 3843, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2530, 1], [""SLM Gated"", 2413, 1], [""Reviewer Pattern"", 3920, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2412, 1], [""SLM Gated"", 2267, 1], [""Reviewer Pattern"", 3723, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2329, 1], [""SLM Gated"", 2361, 1], [""Reviewer Pattern"", 4114, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2474, 1], [""SLM Gated"", 2352, 1], [""Reviewer Pattern"", 4280, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2293, 1], [""SLM Gated"", 2558, 1], [""Reviewer Pattern"", 4239, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2836, 1], [""SLM Gated"", 2434, 1], [""Reviewer Pattern"", 3467, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2365, 1], [""SLM Gated"", 2363, 1], [""Reviewer Pattern"", 3716, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2330, 1], [""SLM Gated"", 2256, 1], [""Reviewer Pattern"", 4240, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2499, 1], [""SLM Gated"", 2780, 1], [""Reviewer Pattern"", 4049, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2304, 1], [""SLM Gated"", 2192, 1], [""Reviewer Pattern"", 3868, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2246, 1], [""SLM Gated"", 2212, 1], [""Reviewer Pattern"", 4049, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2286, 1], [""SLM Gated"", 2217, 1], [""Reviewer Pattern"", 3889, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2425, 1], [""SLM Gated"", 2602, 1], [""Reviewer Pattern"", 3904, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2230, 1], [""SLM Gated"", 2222, 1], [""Reviewer Pattern"", 4087, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2259, 1], [""SLM Gated"", 2243, 1], [""Reviewer Pattern"", 3944, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 1861, 1], [""SLM Gated"", 2179, 1], [""Reviewer Pattern"", 4367, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2389, 1], [""SLM Gated"", 2283, 1], [""Reviewer Pattern"", 3621, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2571, 1], [""SLM Gated"", 2689, 1], [""Reviewer Pattern"", 4287, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2611, 1], [""SLM Gated"", 2499, 1], [""Reviewer Pattern"", 3627, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2403, 1], [""SLM Gated"", 2216, 1], [""Reviewer Pattern"", 4343, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2545, 1], [""SLM Gated"", 2264, 1], [""Reviewer Pattern"", 3573, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2476, 1], [""SLM Gated"", 2376, 1], [""Reviewer Pattern"", 3303, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2271, 1], [""SLM Gated"", 2212, 1], [""Reviewer Pattern"", 4148, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2183, 1], [""SLM Gated"", 2317, 1], [""Reviewer Pattern"", 4157, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2511, 1], [""SLM Gated"", 2560, 1], [""Reviewer Pattern"", 3814, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2265, 1], [""SLM Gated"", 2469, 1], [""Reviewer Pattern"", 4237, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2439, 1], [""SLM Gated"", 2375, 1], [""Reviewer Pattern"", 3670, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2242, 1], [""SLM Gated"", 2374, 1], [""Reviewer Pattern"", 3716, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2168, 1], [""SLM Gated"", 2249, 1], [""Reviewer Pattern"", 3918, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2488, 1], [""SLM Gated"", 2224, 1], [""Reviewer Pattern"", 3655, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2607, 1], [""SLM Gated"", 2246, 1], [""Reviewer Pattern"", 3525, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2405, 1], [""SLM Gated"", 2277, 1], [""Reviewer Pattern"", 4003, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2191, 1], [""SLM Gated"", 2449, 1], [""Reviewer Pattern"", 4224, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2590, 1], [""SLM Gated"", 2587, 1], [""Reviewer Pattern"", 4173, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2338, 1], [""SLM Gated"", 2586, 1], [""Reviewer Pattern"", 3595, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2233, 1], [""SLM Gated"", 2240, 1], [""Reviewer Pattern"", 3594, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2554, 1], [""SLM Gated"", 2464, 1], [""Reviewer Pattern"", 3461, 2]]","[""base""]",0,c8ec734
Perform a Financial Audit on transaction log FCD-2026.,"[[""Hierarchical"", 2357, 1], [""SLM Gated"", 2332, 1], [""Reviewer Pattern"", 3487, 2]]","[""base""]",0,c8ec734
